time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
8.9616,Red,699.65,738.13,113.38,115.12,0.690,703.94,714.62,1.000,668.67,729.35,1.000,699.42,752.68,1.000,723.01,732.16,1.000,ongoing
9.1539,Blue,345.25,628.35,96.17,115.81,0.719,373.84,591.89,1.000,316.93,594.59,1.000,313.68,635.07,1.000,370.71,630.84,1.000,ongoing
9.1540,Red,667.73,745.77,125.82,118.92,0.712,687.70,710.31,1.000,637.50,723.00,1.000,651.31,760.24,1.000,708.54,744.25,1.000,ongoing
9.3492,Blue,242.74,630.97,100.74,116.40,0.716,271.30,597.67,1.000,216.94,594.58,1.000,210.62,632.00,1.000,265.84,637.08,1.000,ongoing
9.3493,Red,636.82,741.40,127.76,120.68,0.708,654.68,701.37,1.000,602.53,725.24,1.000,627.98,759.13,1.000,677.52,738.18,1.000,ongoing
9.5445,Red,697.39,731.44,121.46,116.41,0.717,717.40,690.71,1.000,659.86,704.75,1.000,677.88,743.74,1.000,736.03,724.96,1.000,ongoing
9.5447,Blue,197.08,623.54,102.97,122.85,0.713,221.19,586.55,1.000,164.69,592.01,1.000,164.68,634.58,1.000,225.10,626.94,1.000,ongoing
9.7368,Blue,172.35,606.56,112.16,123.66,0.721,206.70,568.55,1.000,144.03,566.40,1.000,137.02,612.93,1.000,202.50,612.29,1.000,ongoing
9.7370,Red,807.41,712.59,114.40,107.04,0.676,825.88,677.51,1.000,774.80,690.27,1.000,789.88,723.88,1.000,842.14,710.17,1.000,ongoing
9.9325,Blue,147.12,604.03,112.18,126.88,0.716,182.40,569.04,1.000,120.41,563.40,1.000,113.64,606.85,1.000,176.71,611.50,1.000,ongoing
9.9327,Red,892.68,695.02,103.07,93.69,0.710,908.78,662.90,1.000,862.23,679.06,1.000,877.61,707.81,1.000,927.34,695.46,1.000,ongoing
10.1270,Blue,139.33,609.27,115.71,123.22,0.719,173.62,570.61,1.000,110.04,569.46,1.000,104.08,617.71,1.000,171.53,613.72,1.000,ongoing
10.3201,Blue,120.18,612.36,115.21,129.19,0.714,152.98,570.57,1.000,92.18,571.81,1.000,84.42,619.45,1.000,152.79,614.19,1.000,ongoing
10.5164,Blue,124.70,620.38,117.65,130.76,0.719,163.42,578.71,1.000,97.22,574.72,1.000,88.62,624.45,1.000,158.14,626.78,1.000,ongoing
10.7107,Blue,152.35,627.43,109.18,121.09,0.717,187.59,589.16,1.000,129.36,585.54,1.000,115.40,629.51,1.000,178.05,632.84,1.000,ongoing
10.7109,Red,898.13,727.50,108.03,98.15,0.690,910.55,697.83,1.000,870.78,715.45,1.000,891.92,741.42,1.000,928.89,723.36,1.000,ongoing
10.9056,Blue,219.41,630.63,105.46,124.31,0.715,248.87,596.11,1.000,193.49,595.36,1.000,185.83,634.48,1.000,239.27,633.49,1.000,ongoing
10.9058,Red,956.66,734.49,113.72,113.88,0.704,970.80,699.78,1.000,923.34,717.83,1.000,943.14,750.19,1.000,990.75,730.27,1.000,ongoing
