time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
15.9721,Red,924.83,898.33,135.65,147.72,0.713,945.81,847.28,1.000,881.58,860.03,1.000,896.28,905.68,1.000,967.05,888.85,1.000,ongoing
16.1665,Blue,632.39,725.96,96.28,108.13,0.721,644.84,688.43,1.000,598.60,707.20,1.000,621.64,737.41,1.000,663.57,718.87,1.000,ongoing
16.1667,Red,927.89,893.13,134.94,141.75,0.718,945.07,847.75,1.000,890.13,872.17,1.000,914.33,909.13,1.000,966.71,886.67,1.000,ongoing
16.3639,Blue,641.00,726.23,94.28,108.51,0.721,647.93,694.67,1.000,610.05,712.47,1.000,631.18,737.54,1.000,670.00,719.23,1.000,ongoing
16.3641,Red,939.09,894.04,132.30,141.91,0.699,951.73,851.02,1.000,898.22,870.16,1.000,927.49,906.21,1.000,973.14,883.43,1.000,ongoing
16.5600,Blue,673.22,759.39,96.72,110.96,0.720,683.65,725.22,1.000,640.03,741.96,1.000,658.33,770.72,1.000,703.24,753.85,1.000,ongoing
16.5602,Red,978.15,921.47,135.19,113.29,0.713,1002.68,884.96,1.000,941.99,895.99,1.000,954.48,940.11,1.000,1019.87,925.32,1.000,ongoing
16.7577,Blue,718.14,786.09,81.60,92.92,0.715,738.00,761.77,1.000,694.34,764.80,1.000,696.21,795.12,1.000,737.83,789.14,1.000,ongoing
16.7586,Unknown,1047.88,940.05,116.16,59.74,0.607,1052.54,933.10,1.000,1020.85,943.48,1.000,1035.61,959.84,1.000,1062.45,950.84,1.000,ongoing
16.9464,Blue,741.31,817.17,70.57,85.15,0.702,763.83,805.06,1.000,727.26,791.23,1.000,713.40,818.12,1.000,751.76,827.60,1.000,ongoing
17.1390,Blue,744.69,810.99,68.66,79.88,0.709,764.32,786.09,1.000,722.48,783.44,1.000,717.67,812.46,1.000,761.57,812.08,1.000,ongoing
17.3331,Blue,726.95,797.72,74.60,83.28,0.714,750.88,777.90,1.000,711.14,770.91,1.000,703.12,797.48,1.000,742.36,801.91,1.000,ongoing
17.5283,Blue,638.86,784.70,80.05,85.75,0.716,657.56,761.51,1.000,613.24,766.29,1.000,619.75,796.76,1.000,662.65,787.00,1.000,ongoing
17.7245,Blue,602.02,799.83,66.21,78.71,0.703,621.31,781.37,1.000,582.57,776.16,1.000,578.64,800.37,1.000,614.39,804.34,1.000,ongoing
17.9219,Blue,593.58,819.27,68.82,77.93,0.695,614.87,805.91,1.000,583.31,799.40,1.000,575.56,820.55,1.000,603.18,824.14,1.000,ongoing
18.1156,Blue,586.53,811.73,69.49,85.76,0.712,613.05,792.28,1.000,571.78,782.23,1.000,559.81,808.58,1.000,599.03,815.90,1.000,ongoing
18.3099,Blue,568.25,816.16,104.36,125.72,0.723,578.93,769.44,1.000,529.36,787.39,1.000,551.14,829.05,1.000,599.57,802.01,1.000,ongoing
18.5002,Blue,526.98,805.27,105.69,122.50,0.719,528.59,772.37,1.000,497.10,791.94,1.000,525.01,811.48,1.000,554.21,791.21,1.000,ongoing
18.6971,Blue,509.24,780.27,105.35,120.77,0.724,517.30,742.36,1.000,473.02,767.97,1.000,504.93,795.07,1.000,542.60,769.73,1.000,ongoing
18.6973,Red,1033.29,927.36,135.48,89.90,0.625,1045.74,902.03,1.000,991.53,925.67,1.000,1014.81,963.23,1.000,1072.61,941.00,1.000,ongoing
18.9027,Blue,496.90,748.52,100.85,117.71,0.720,504.26,712.51,1.000,460.97,734.11,1.000,489.64,763.90,1.000,530.27,738.26,1.000,ongoing
