time_s,head_px,head_py,head_pz,head_rx,head_ry,head_rz,head_rw,handR_px,handR_py,handR_pz,handR_rx,handR_ry,handR_rz,handR_rw,handL_px,handL_py,handL_pz,handL_rx,handL_ry,handL_rz,handL_rw,gaze_x,gaze_y,gaze_z
6.6014,-0.0459,1.1392,-0.0105,0.1175,-0.0883,0.0239,0.9888,-0.1006,0.8059,0.3624,-0.0535,0.2769,0.1968,-0.9390,-0.1324,0.6316,0.1070,-0.1980,-0.2291,-0.1986,-0.9321,-0.1690,-0.2366,0.9568
6.6546,-0.0463,1.1392,-0.0110,0.1170,-0.0868,0.0247,0.9890,-0.0941,0.7981,0.3603,-0.0676,0.2589,0.1561,-0.9508,-0.1330,0.6322,0.1068,-0.1967,-0.2307,-0.1998,-0.9317,-0.1660,-0.2356,0.9576
6.7113,-0.0461,1.1394,-0.0115,0.1156,-0.0868,0.0263,0.9891,-0.0876,0.7929,0.3622,-0.0647,0.2551,0.1545,-0.9523,-0.1329,0.6317,0.1064,-0.1962,-0.2304,-0.2007,-0.9317,-0.1656,-0.2333,0.9582
6.7942,-0.0448,1.1400,-0.0132,0.1153,-0.0851,0.0257,0.9893,-0.0824,0.7951,0.3645,-0.0555,0.2571,0.1692,-0.9498,-0.1331,0.6313,0.1068,-0.1974,-0.2312,-0.2003,-0.9314,-0.1625,-0.2325,0.9589
6.8504,-0.0438,1.1406,-0.0148,0.1136,-0.0830,0.0258,0.9897,-0.0764,0.7998,0.3680,-0.0671,0.2576,0.1728,-0.9483,-0.1323,0.6312,0.1069,-0.1971,-0.2299,-0.2007,-0.9317,-0.1584,-0.2291,0.9604
6.9055,-0.0427,1.1409,-0.0164,0.1127,-0.0824,0.0261,0.9899,-0.0689,0.8019,0.3753,-0.0655,0.2582,0.1687,-0.9490,-0.1319,0.6311,0.1070,-0.1966,-0.2298,-0.2004,-0.9319,-0.1573,-0.2275,0.9610
6.9887,-0.0414,1.1412,-0.0178,0.1120,-0.0816,0.0252,0.9900,-0.0594,0.8101,0.3892,-0.0693,0.2613,0.1647,-0.9486,-0.1322,0.6314,0.1069,-0.1972,-0.2310,-0.2002,-0.9315,-0.1560,-0.2258,0.9616
7.0444,-0.0398,1.1414,-0.0193,0.1109,-0.0814,0.0258,0.9902,-0.0451,0.8406,0.3834,-0.0835,0.2619,0.1909,-0.9423,-0.1321,0.6303,0.1065,-0.1942,-0.2304,-0.1997,-0.9324,-0.1554,-0.2239,0.9621
7.1002,-0.0390,1.1416,-0.0204,0.1113,-0.0812,0.0252,0.9901,-0.0354,0.8598,0.3778,-0.0776,0.2660,0.1983,-0.9402,-0.1321,0.6305,0.1065,-0.1937,-0.2299,-0.2022,-0.9321,-0.1551,-0.2245,0.9620
7.1834,-0.0390,1.1417,-0.0215,0.1106,-0.0827,0.0254,0.9901,-0.0278,0.8709,0.3671,-0.0625,0.2761,0.2031,-0.9373,-0.1317,0.6311,0.1074,-0.1974,-0.2303,-0.2008,-0.9315,-0.1582,-0.2231,0.9619
7.2385,-0.0385,1.1421,-0.0223,0.1093,-0.0845,0.0257,0.9901,-0.0327,0.8671,0.3661,-0.0611,0.2827,0.2080,-0.9344,-0.1311,0.6313,0.1067,-0.1960,-0.2295,-0.1995,-0.9323,-0.1617,-0.2209,0.9618
7.2951,-0.0388,1.1421,-0.0223,0.1103,-0.0861,0.0240,0.9899,-0.0378,0.8614,0.3669,-0.0619,0.2819,0.2030,-0.9357,-0.1310,0.6316,0.1067,-0.1965,-0.2291,-0.1983,-0.9325,-0.1652,-0.2225,0.9608
7.3774,-0.0409,1.1419,-0.0214,0.1105,-0.0862,0.0231,0.9899,-0.0411,0.8564,0.3678,-0.0624,0.2809,0.2002,-0.9365,-0.1311,0.6322,0.1068,-0.1970,-0.2293,-0.1978,-0.9325,-0.1656,-0.2227,0.9607
7.4338,-0.0425,1.1417,-0.0202,0.1115,-0.0860,0.0222,0.9898,-0.0524,0.8496,0.3633,-0.0651,0.2807,0.1886,-0.9388,-0.1313,0.6319,0.1063,-0.1959,-0.2284,-0.1979,-0.9329,-0.1653,-0.2245,0.9604
7.4897,-0.0435,1.1414,-0.0196,0.1137,-0.0841,0.0217,0.9897,-0.0561,0.8485,0.3615,-0.0656,0.2776,0.1907,-0.9393,-0.1315,0.6323,0.1062,-0.1954,-0.2271,-0.1969,-0.9335,-0.1616,-0.2287,0.9600
7.5714,-0.0435,1.1407,-0.0192,0.1152,-0.0810,0.0200,0.9898,-0.0544,0.8500,0.3650,-0.0866,0.2878,0.2581,-0.9182,-0.1330,0.6333,0.1079,-0.1990,-0.2274,-0.1984,-0.9324,-0.1557,-0.2314,0.9603
7.6280,-0.0434,1.1397,-0.0187,0.1181,-0.0784,0.0180,0.9897,-0.0075,0.8927,0.3444,0.0752,0.2679,0.3965,-0.8748,-0.1331,0.6339,0.1072,-0.1993,-0.2271,-0.1972,-0.9326,-0.1510,-0.2365,0.9598
7.6834,-0.0425,1.1392,-0.0187,0.1203,-0.0744,0.0168,0.9898,0.0236,0.9142,0.3320,0.1588,0.2358,0.4301,-0.8568,-0.1337,0.6337,0.1064,-0.1985,-0.2277,-0.1987,-0.9323,-0.1432,-0.2406,0.9600
7.7659,-0.0403,1.1389,-0.0190,0.1208,-0.0695,0.0171,0.9901,0.0520,0.9286,0.3267,0.1695,0.2243,0.4693,-0.8371,-0.1338,0.6338,0.1056,-0.1982,-0.2276,-0.1998,-0.9322,-0.1335,-0.2415,0.9612
7.8212,-0.0388,1.1383,-0.0191,0.1224,-0.0643,0.0170,0.9903,0.0832,0.9263,0.3302,0.1831,0.1880,0.4771,-0.8388,-0.1326,0.6327,0.1058,-0.1971,-0.2268,-0.2001,-0.9326,-0.1232,-0.2445,0.9618
7.8774,-0.0365,1.1378,-0.0199,0.1249,-0.0616,0.0150,0.9901,0.1045,0.9233,0.3184,0.1999,0.1773,0.4795,-0.8359,-0.1325,0.6339,0.1057,-0.1975,-0.2281,-0.1994,-0.9323,-0.1183,-0.2491,0.9612
7.9602,-0.0347,1.1376,-0.0202,0.1250,-0.0554,0.0143,0.9905,0.1227,0.9242,0.3051,0.2169,0.1697,0.4579,-0.8453,-0.1320,0.6335,0.1055,-0.1974,-0.2291,-0.1978,-0.9324,-0.1061,-0.2493,0.9626
8.0155,-0.0319,1.1371,-0.0203,0.1268,-0.0453,0.0140,0.9908,0.1352,0.9008,0.2965,0.2493,0.1204,0.4827,-0.8309,-0.1306,0.6337,0.1058,-0.1980,-0.2275,-0.1962,-0.9330,-0.0862,-0.2524,0.9638
8.0714,-0.0300,1.1365,-0.0205,0.1298,-0.0385,0.0138,0.9907,0.1475,0.8876,0.2929,0.2280,0.1286,0.4846,-0.8346,-0.1300,0.6349,0.1058,-0.1985,-0.2269,-0.1942,-0.9335,-0.0727,-0.2583,0.9633
8.1545,-0.0288,1.1365,-0.0203,0.1292,-0.0373,0.0126,0.9908,0.1503,0.8766,0.2865,0.2073,0.1197,0.4684,-0.8505,-0.1297,0.6369,0.1055,-0.1995,-0.2257,-0.1950,-0.9334,-0.0707,-0.2570,0.9638
8.2104,-0.0265,1.1363,-0.0204,0.1296,-0.0349,0.0129,0.9909,0.1315,0.8505,0.2650,0.0875,0.1696,0.4123,-0.8908,-0.1303,0.6373,0.1054,-0.2002,-0.2261,-0.1950,-0.9331,-0.0659,-0.2577,0.9640
8.2656,-0.0258,1.1373,-0.0195,0.1276,-0.0389,0.0110,0.9910,0.1110,0.8383,0.2608,0.0610,0.2071,0.3780,-0.9003,-0.1301,0.6373,0.1054,-0.2009,-0.2261,-0.1940,-0.9332,-0.0744,-0.2537,0.9644
8.3489,-0.0265,1.1378,-0.0178,0.1251,-0.0412,0.0095,0.9912,0.0831,0.8282,0.2646,0.0860,0.2031,0.3547,-0.9086,-0.1296,0.6369,0.1061,-0.2047,-0.2271,-0.1904,-0.9329,-0.0793,-0.2488,0.9653
8.4049,-0.0274,1.1385,-0.0151,0.1228,-0.0438,0.0059,0.9915,0.0218,0.8352,0.2873,0.0127,0.2864,0.3175,-0.9039,-0.1284,0.6375,0.1061,-0.2065,-0.2236,-0.1926,-0.9329,-0.0854,-0.2440,0.9660
8.4609,-0.0284,1.1397,-0.0130,0.1206,-0.0453,0.0038,0.9917,-0.0221,0.8397,0.3046,-0.0037,0.3382,0.2611,-0.9041,-0.1286,0.6385,0.1060,-0.2064,-0.2226,-0.1962,-0.9324,-0.0890,-0.2396,0.9668
8.5439,-0.0298,1.1404,-0.0105,0.1170,-0.0430,0.0007,0.9922,-0.0672,0.8392,0.3292,-0.0280,0.3476,0.2118,-0.9130,-0.1292,0.6379,0.1062,-0.2057,-0.2237,-0.1961,-0.9323,-0.0851,-0.2323,0.9689
8.5998,-0.0317,1.1412,-0.0069,0.1128,-0.0417,-0.0035,0.9927,-0.1022,0.8247,0.3488,-0.0840,0.3027,0.1610,-0.9356,-0.1305,0.6376,0.1050,-0.1985,-0.2228,-0.2026,-0.9327,-0.0836,-0.2237,0.9711
8.6564,-0.0327,1.1415,-0.0042,0.1114,-0.0386,-0.0065,0.9930,-0.1167,0.7943,0.3778,-0.0702,0.2974,0.1248,-0.9439,-0.1321,0.6371,0.1042,-0.1907,-0.2263,-0.2061,-0.9327,-0.0781,-0.2207,0.9722
8.7385,-0.0325,1.1410,-0.0035,0.1117,-0.0330,-0.0078,0.9932,-0.1126,0.7839,0.3705,-0.0421,0.2765,0.1691,-0.9451,-0.1323,0.6368,0.1035,-0.1926,-0.2243,-0.2035,-0.9334,-0.0673,-0.2214,0.9729
8.7950,-0.0326,1.1410,-0.0018,0.1086,-0.0269,-0.0104,0.9937,-0.1372,0.7794,0.3577,0.0262,0.0371,0.0064,-0.9989,-0.1323,0.6375,0.1033,-0.1924,-0.2257,-0.2031,-0.9332,-0.0558,-0.2153,0.9750
8.8512,-0.0322,1.1412,-0.0008,0.1071,-0.0235,-0.0127,0.9939,-0.1441,0.7760,0.3464,0.0839,-0.0175,0.0475,-0.9952,-0.1324,0.6377,0.1039,-0.1938,-0.2265,-0.2032,-0.9327,-0.0494,-0.2123,0.9760
8.9334,-0.0313,1.1408,-0.0005,0.1105,-0.0183,-0.0131,0.9936,-0.1462,0.7636,0.3583,0.1016,-0.0144,0.0650,-0.9926,-0.1320,0.6377,0.1036,-0.1926,-0.2281,-0.2015,-0.9329,-0.0392,-0.2191,0.9749
8.9893,-0.0300,1.1402,-0.0004,0.1127,-0.0086,-0.0142,0.9935,-0.1326,0.7749,0.3491,0.1188,0.0402,0.0526,-0.9907,-0.1326,0.6373,0.1041,-0.1925,-0.2289,-0.2052,-0.9319,-0.0203,-0.2237,0.9745
9.0448,-0.0276,1.1400,-0.0018,0.1127,0.0005,-0.0137,0.9935,-0.1276,0.7782,0.3491,0.1031,0.0760,0.0726,-0.9891,-0.1334,0.6366,0.1048,-0.1914,-0.2325,-0.2059,-0.9311,-0.0020,-0.2240,0.9746
9.1279,-0.0264,1.1401,-0.0031,0.1133,0.0073,-0.0115,0.9935,-0.1273,0.7789,0.3500,0.0912,0.1029,0.1720,-0.9755,-0.1337,0.6371,0.1050,-0.1884,-0.2333,-0.2127,-0.9300,0.0119,-0.2252,0.9742
9.1863,-0.0255,1.1398,-0.0051,0.1133,0.0146,-0.0074,0.9934,-0.1262,0.7795,0.3536,0.1035,0.1122,0.1770,-0.9723,-0.1334,0.6378,0.1047,-0.1892,-0.2358,-0.2166,-0.9283,0.0272,-0.2254,0.9739
9.2394,-0.0256,1.1389,-0.0067,0.1152,0.0148,-0.0028,0.9932,-0.1203,0.7925,0.3557,0.1362,0.1173,0.1968,-0.9638,-0.1340,0.6386,0.1045,-0.1870,-0.2397,-0.2191,-0.9271,0.0288,-0.2290,0.9730
9.3215,-0.0253,1.1386,-0.0088,0.1179,0.0163,-0.0020,0.9929,-0.0982,0.8510,0.3549,0.1766,0.1359,0.2581,-0.9401,-0.1353,0.6404,0.1041,-0.1869,-0.2455,-0.2291,-0.9232,0.0320,-0.2341,0.9717
9.3781,-0.0251,1.1383,-0.0112,0.1197,0.0204,0.0019,0.9926,-0.0293,0.9199,0.3230,0.1860,0.1227,0.2551,-0.9409,-0.1354,0.6400,0.1041,-0.1892,-0.2446,-0.2272,-0.9234,0.0409,-0.2376,0.9705
9.4338,-0.0252,1.1376,-0.0126,0.1218,0.0233,0.0069,0.9923,0.0224,0.9386,0.3101,0.1789,0.1194,0.2322,-0.9486,-0.1349,0.6411,0.1038,-0.1907,-0.2431,-0.2238,-0.9244,0.0479,-0.2414,0.9692
9.5150,-0.0256,1.1378,-0.0131,0.1214,0.0223,0.0102,0.9923,0.0697,0.9401,0.3019,0.1745,0.1012,0.2250,-0.9532,-0.1345,0.6407,0.1041,-0.1913,-0.2429,-0.2229,-0.9245,0.0468,-0.2404,0.9695
9.5725,-0.0255,1.1373,-0.0144,0.1227,0.0222,0.0149,0.9921,0.1186,0.9000,0.3081,0.1893,0.0258,0.2040,-0.9601,-0.1332,0.6416,0.1035,-0.1925,-0.2393,-0.2233,-0.9251,0.0477,-0.2428,0.9689
9.6282,-0.0250,1.1371,-0.0151,0.1236,0.0218,0.0132,0.9920,0.1267,0.8718,0.3001,0.1552,0.0048,0.1576,-0.9752,-0.1319,0.6421,0.1041,-0.1964,-0.2349,-0.2229,-0.9255,0.0464,-0.2446,0.9685
9.7098,-0.0242,1.1370,-0.0154,0.1229,0.0194,0.0133,0.9921,0.1154,0.8416,0.3009,0.1113,-0.0329,0.1609,-0.9801,-0.1313,0.6418,0.1049,-0.1999,-0.2312,-0.2206,-0.9263,0.0418,-0.2433,0.9690
9.7669,-0.0236,1.1369,-0.0160,0.1233,0.0169,0.0130,0.9921,0.1057,0.8070,0.3000,0.1067,-0.0207,0.1898,-0.9758,-0.1316,0.6414,0.1041,-0.1958,-0.2337,-0.2216,-0.9263,0.0368,-0.2442,0.9690
9.8238,-0.0231,1.1369,-0.0166,0.1235,0.0170,0.0110,0.9921,0.0965,0.7877,0.3048,0.1023,-0.0138,0.1889,-0.9766,-0.1319,0.6420,0.1045,-0.1964,-0.2343,-0.2215,-0.9260,0.0365,-0.2446,0.9689
9.9046,-0.0232,1.1375,-0.0173,0.1213,0.0187,0.0120,0.9924,0.0880,0.7722,0.3106,0.1038,-0.0149,0.1859,-0.9770,-0.1321,0.6424,0.1045,-0.1970,-0.2334,-0.2222,-0.9259,0.0401,-0.2403,0.9699
9.9616,-0.0226,1.1377,-0.0174,0.1203,0.0194,0.0120,0.9925,0.0851,0.7667,0.3164,0.0984,-0.0147,0.1827,-0.9781,-0.1324,0.6417,0.1040,-0.1959,-0.2322,-0.2216,-0.9266,0.0415,-0.2384,0.9703
10.0176,-0.0221,1.1380,-0.0166,0.1208,0.0198,0.0125,0.9924,0.0835,0.7678,0.3178,0.1014,-0.0118,0.1823,-0.9779,-0.1326,0.6416,0.1035,-0.1946,-0.2330,-0.2198,-0.9271,0.0424,-0.2394,0.9700
10.1008,-0.0214,1.1383,-0.0172,0.1203,0.0219,0.0119,0.9924,0.0830,0.7741,0.3184,0.1035,-0.0106,0.1835,-0.9775,-0.1320,0.6425,0.1032,-0.1964,-0.2312,-0.2197,-0.9272,0.0463,-0.2382,0.9701
10.1550,-0.0206,1.1387,-0.0179,0.1192,0.0240,0.0117,0.9925,0.0828,0.7766,0.3190,0.1024,-0.0046,0.1761,-0.9790,-0.1318,0.6440,0.1032,-0.1976,-0.2309,-0.2189,-0.9272,0.0504,-0.2361,0.9704
10.2115,-0.0204,1.1389,-0.0184,0.1191,0.0234,0.0103,0.9926,0.0837,0.7761,0.3202,0.0948,0.0056,0.1634,-0.9820,-0.1318,0.6434,0.1036,-0.1995,-0.2305,-0.2171,-0.9273,0.0488,-0.2360,0.9705
10.2940,-0.0203,1.1387,-0.0178,0.1213,0.0217,0.0103,0.9923,0.0853,0.7728,0.3217,0.0444,0.0308,0.1538,-0.9866,-0.1319,0.6425,0.1037,-0.1997,-0.2301,-0.2162,-0.9276,0.0456,-0.2404,0.9696
10.3496,-0.0198,1.1384,-0.0182,0.1239,0.0228,0.0106,0.9920,0.1032,0.7974,0.3202,0.0851,0.0024,0.1686,-0.9820,-0.1320,0.6420,0.1035,-0.1974,-0.2308,-0.2158,-0.9280,0.0478,-0.2454,0.9683
10.4053,-0.0192,1.1384,-0.0187,0.1237,0.0252,0.0111,0.9919,0.1246,0.8305,0.3106,0.1665,-0.0335,0.2703,-0.9477,-0.1325,0.6420,0.1035,-0.1971,-0.2314,-0.2163,-0.9278,0.0527,-0.2449,0.9681
10.4891,-0.0188,1.1384,-0.0189,0.1239,0.0260,0.0120,0.9919,0.1367,0.8757,0.2827,0.2710,-0.0608,0.5043,-0.8176,-0.1332,0.6429,0.1031,-0.1962,-0.2333,-0.2170,-0.9274,0.0545,-0.2452,0.9679
10.5433,-0.0183,1.1381,-0.0194,0.1252,0.0269,0.0134,0.9917,0.1463,0.8930,0.2559,0.3139,-0.0070,0.4350,-0.8439,-0.1323,0.6420,0.1040,-0.2001,-0.2316,-0.2133,-0.9278,0.0568,-0.2475,0.9672
10.5991,-0.0182,1.1377,-0.0196,0.1262,0.0259,0.0157,0.9915,0.1418,0.8966,0.2349,0.3459,0.0333,0.4276,-0.8345,-0.1319,0.6423,0.1036,-0.1996,-0.2311,-0.2132,-0.9281,0.0552,-0.2495,0.9668
10.6822,-0.0183,1.1374,-0.0199,0.1273,0.0210,0.0148,0.9915,0.1409,0.8934,0.2295,0.3734,0.0783,0.4235,-0.8216,-0.1321,0.6434,0.1047,-0.2025,-0.2328,-0.2117,-0.9273,0.0455,-0.2518,0.9667
10.7378,-0.0184,1.1370,-0.0201,0.1284,0.0141,0.0154,0.9915,0.1336,0.8859,0.2147,0.3462,0.0596,0.3879,-0.8521,-0.1307,0.6411,0.1045,-0.2027,-0.2292,-0.2060,-0.9295,0.0319,-0.2541,0.9666
10.7937,-0.0194,1.1367,-0.0202,0.1291,0.0070,0.0140,0.9915,0.1265,0.8744,0.2094,0.3369,0.0691,0.3688,-0.8635,-0.1304,0.6414,0.1044,-0.2039,-0.2274,-0.2030,-0.9303,0.0174,-0.2559,0.9665
10.8761,-0.0211,1.1366,-0.0209,0.1296,-0.0015,0.0139,0.9915,0.1082,0.8586,0.1986,0.3140,0.0712,0.3769,-0.8685,-0.1301,0.6422,0.1036,-0.2021,-0.2248,-0.2045,-0.9310,0.0007,-0.2569,0.9664
10.9359,-0.0231,1.1367,-0.0217,0.1294,-0.0115,0.0136,0.9914,0.0643,0.8315,0.1839,0.1278,0.1662,0.3463,-0.9144,-0.1303,0.6415,0.1047,-0.2062,-0.2256,-0.1993,-0.9311,-0.0194,-0.2569,0.9662
10.9883,-0.0243,1.1372,-0.0219,0.1271,-0.0178,0.0138,0.9916,0.0403,0.8101,0.1875,0.0149,0.1885,0.2692,-0.9443,-0.1301,0.6416,0.1045,-0.2067,-0.2227,-0.1968,-0.9322,-0.0317,-0.2526,0.9670
11.0706,-0.0258,1.1374,-0.0223,0.1260,-0.0215,0.0138,0.9917,0.0283,0.7945,0.1913,-0.0643,0.2319,0.1310,-0.9617,-0.1298,0.6410,0.1044,-0.2050,-0.2223,-0.1994,-0.9321,-0.0391,-0.2505,0.9673
11.1270,-0.0284,1.1379,-0.0224,0.1238,-0.0285,0.0141,0.9918,0.0349,0.7732,0.2153,-0.0648,0.2439,0.1802,-0.9507,-0.1311,0.6393,0.1037,-0.1971,-0.2239,-0.2043,-0.9324,-0.0531,-0.2463,0.9677
11.1825,-0.0303,1.1383,-0.0223,0.1229,-0.0337,0.0142,0.9917,0.0408,0.7687,0.2237,-0.0092,0.2374,0.2043,-0.9497,-0.1317,0.6377,0.1024,-0.1873,-0.2218,-0.2118,-0.9332,-0.0634,-0.2448,0.9675
11.2658,-0.0321,1.1382,-0.0218,0.1225,-0.0416,0.0153,0.9915,0.0431,0.7708,0.2250,0.0115,0.2267,0.2223,-0.9482,-0.1322,0.6370,0.1029,-0.1894,-0.2218,-0.2123,-0.9327,-0.0787,-0.2442,0.9665
11.3213,-0.0347,1.1381,-0.0219,0.1237,-0.0533,0.0162,0.9908,0.0418,0.7804,0.2288,0.0253,0.2137,0.2321,-0.9486,-0.1317,0.6384,0.1031,-0.1925,-0.2222,-0.2092,-0.9326,-0.1016,-0.2468,0.9637
11.3772,-0.0360,1.1386,-0.0218,0.1223,-0.0624,0.0178,0.9904,0.0327,0.7923,0.2369,0.0586,0.1943,0.2474,-0.9474,-0.1314,0.6384,0.1032,-0.1930,-0.2228,-0.2074,-0.9328,-0.1193,-0.2444,0.9623
11.4604,-0.0364,1.1388,-0.0217,0.1211,-0.0676,0.0175,0.9902,0.0187,0.8110,0.2508,0.0782,0.1727,0.2692,-0.9442,-0.1317,0.6380,0.1032,-0.1927,-0.2239,-0.2076,-0.9326,-0.1297,-0.2421,0.9615
11.5155,-0.0376,1.1393,-0.0218,0.1191,-0.0747,0.0175,0.9899,-0.0210,0.8529,0.2475,0.1545,0.2463,0.3145,-0.9037,-0.1313,0.6375,0.1039,-0.1935,-0.2239,-0.2066,-0.9326,-0.1437,-0.2385,0.9605
11.5718,-0.0383,1.1397,-0.0221,0.1188,-0.0768,0.0171,0.9898,-0.0460,0.8662,0.2485,0.1702,0.3119,0.3243,-0.8767,-0.1310,0.6357,0.1048,-0.1936,-0.2245,-0.2031,-0.9332,-0.1480,-0.2377,0.9600
11.6545,-0.0400,1.1395,-0.0216,0.1188,-0.0793,0.0175,0.9896,-0.0692,0.8667,0.2496,0.1539,0.3127,0.3207,-0.8807,-0.1318,0.6365,0.1046,-0.1933,-0.2265,-0.2020,-0.9330,-0.1528,-0.2379,0.9592
11.7101,-0.0424,1.1395,-0.0209,0.1186,-0.0843,0.0180,0.9892,-0.0864,0.8461,0.2555,0.1276,0.3026,0.3073,-0.8931,-0.1319,0.6360,0.1051,-0.1944,-0.2249,-0.2027,-0.9330,-0.1625,-0.2377,0.9577
11.7657,-0.0437,1.1393,-0.0204,0.1189,-0.0867,0.0181,0.9889,-0.0940,0.8289,0.2613,0.1116,0.3058,0.2935,-0.8988,-0.1326,0.6353,0.1054,-0.1943,-0.2259,-0.2038,-0.9326,-0.1672,-0.2383,0.9567
11.8498,-0.0440,1.1394,-0.0200,0.1187,-0.0855,0.0187,0.9891,-0.1020,0.8069,0.2716,0.0904,0.3082,0.2811,-0.9043,-0.1331,0.6343,0.1069,-0.1975,-0.2265,-0.2037,-0.9318,-0.1647,-0.2380,0.9572
11.9043,-0.0452,1.1392,-0.0192,0.1186,-0.0862,0.0197,0.9890,-0.0938,0.7824,0.2761,0.0758,0.3072,0.2637,-0.9112,-0.1334,0.6321,0.1060,-0.1950,-0.2262,-0.2055,-0.9320,-0.1659,-0.2380,0.9570
11.9597,-0.0452,1.1388,-0.0189,0.1188,-0.0870,0.0205,0.9889,-0.0900,0.7653,0.2850,0.0679,0.3082,0.2487,-0.9157,-0.1335,0.6317,0.1064,-0.1951,-0.2272,-0.2056,-0.9317,-0.1672,-0.2385,0.9566
12.0429,-0.0448,1.1389,-0.0191,0.1183,-0.0866,0.0205,0.9890,-0.0846,0.7549,0.2928,0.0494,0.3051,0.2333,-0.9220,-0.1322,0.6335,0.1053,-0.1937,-0.2256,-0.2053,-0.9324,-0.1664,-0.2375,0.9570
12.0990,-0.0445,1.1389,-0.0189,0.1176,-0.0866,0.0204,0.9891,-0.0822,0.7608,0.2881,0.0381,0.2957,0.2509,-0.9210,-0.1326,0.6326,0.1062,-0.1947,-0.2259,-0.2058,-0.9321,-0.1665,-0.2362,0.9573
12.1551,-0.0436,1.1390,-0.0193,0.1175,-0.0857,0.0185,0.9892,-0.0827,0.7641,0.2870,0.0348,0.2886,0.2647,-0.9195,-0.1322,0.6312,0.1073,-0.1955,-0.2261,-0.2053,-0.9320,-0.1652,-0.2356,0.9577
12.2374,-0.0426,1.1396,-0.0200,0.1152,-0.0812,0.0181,0.9898,-0.0828,0.7681,0.2838,0.0334,0.2880,0.2667,-0.9191,-0.1321,0.6311,0.1073,-0.1960,-0.2261,-0.2050,-0.9319,-0.1567,-0.2310,0.9603
12.2942,-0.0415,1.1402,-0.0206,0.1128,-0.0756,0.0168,0.9906,-0.0814,0.7697,0.2831,0.0296,0.2909,0.2737,-0.9163,-0.1323,0.6309,0.1062,-0.1939,-0.2249,-0.2076,-0.9321,-0.1460,-0.2261,0.9631
12.3498,-0.0409,1.1397,-0.0203,0.1138,-0.0720,0.0173,0.9907,-0.0789,0.7700,0.2820,0.0244,0.2887,0.2825,-0.9145,-0.1325,0.6319,0.1063,-0.1944,-0.2255,-0.2077,-0.9318,-0.1388,-0.2280,0.9637
12.4322,-0.0408,1.1391,-0.0202,0.1164,-0.0714,0.0167,0.9905,-0.0751,0.7687,0.2805,0.0268,0.2911,0.2741,-0.9162,-0.1318,0.6311,0.1064,-0.1943,-0.2239,-0.2069,-0.9324,-0.1375,-0.2329,0.9627
12.4893,-0.0405,1.1385,-0.0203,0.1182,-0.0704,0.0157,0.9904,-0.0545,0.7836,0.2546,0.0771,0.3062,0.2885,-0.9039,-0.1322,0.6322,0.1071,-0.1953,-0.2254,-0.2068,-0.9318,-0.1357,-0.2363,0.9622
12.5440,-0.0405,1.1385,-0.0208,0.1194,-0.0726,0.0151,0.9901,-0.0311,0.8043,0.2360,0.1236,0.3084,0.3373,-0.8808,-0.1321,0.6325,0.1067,-0.1951,-0.2251,-0.2064,-0.9320,-0.1402,-0.2387,0.9609
12.6265,-0.0404,1.1381,-0.0211,0.1201,-0.0732,0.0140,0.9900,-0.0113,0.8306,0.2249,0.1440,0.2446,0.4543,-0.8444,-0.1320,0.6320,0.1066,-0.1944,-0.2252,-0.2066,-0.9321,-0.1416,-0.2398,0.9604
12.6827,-0.0399,1.1374,-0.0217,0.1238,-0.0730,0.0131,0.9895,0.0160,0.8278,0.2323,0.2487,0.2056,0.4534,-0.8308,-0.1318,0.6324,0.1062,-0.1938,-0.2257,-0.2058,-0.9323,-0.1413,-0.2469,0.9587
12.7390,-0.0395,1.1371,-0.0224,0.1240,-0.0733,0.0124,0.9895,0.0320,0.8268,0.2222,0.3406,0.1922,0.4865,-0.7812,-0.1319,0.6324,0.1059,-0.1928,-0.2267,-0.2041,-0.9326,-0.1419,-0.2472,0.9585
12.8219,-0.0387,1.1375,-0.0236,0.1233,-0.0705,0.0123,0.9898,0.0380,0.8191,0.2189,0.3782,0.1789,0.4613,-0.7824,-0.1317,0.6331,0.1046,-0.1911,-0.2267,-0.2045,-0.9329,-0.1365,-0.2459,0.9596
12.8767,-0.0359,1.1373,-0.0244,0.1238,-0.0627,0.0135,0.9902,0.0515,0.8036,0.1884,0.3685,0.2941,0.3860,-0.7929,-0.1316,0.6341,0.1053,-0.1935,-0.2276,-0.2023,-0.9326,-0.1208,-0.2468,0.9615
12.9330,-0.0338,1.1373,-0.0252,0.1234,-0.0505,0.0149,0.9910,0.0550,0.7811,0.1730,0.3456,0.3800,0.3024,-0.8029,-0.1315,0.6341,0.1054,-0.1949,-0.2285,-0.1995,-0.9328,-0.0964,-0.2461,0.9644
13.0157,-0.0309,1.1373,-0.0253,0.1237,-0.0372,0.0161,0.9915,0.0510,0.7517,0.1650,0.3122,0.5020,0.2164,-0.7770,-0.1315,0.6342,0.1054,-0.1956,-0.2313,-0.1917,-0.9335,-0.0698,-0.2465,0.9666
13.0705,-0.0275,1.1368,-0.0257,0.1255,-0.0225,0.0175,0.9917,0.0471,0.7223,0.1375,0.2697,0.5588,0.2032,-0.7575,-0.1306,0.6350,0.1051,-0.1977,-0.2278,-0.1926,-0.9338,-0.0402,-0.2496,0.9675
