time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
15.4821,Red,425.63,756.92,110.40,133.50,0.720,455.26,726.89,1.000,400.81,722.49,1.000,392.94,762.59,1.000,448.83,763.15,1.000,ongoing
15.4822,Blue,852.51,595.27,86.88,104.05,0.715,871.98,574.95,1.000,833.00,571.42,1.000,832.40,601.41,1.000,878.41,601.35,1.000,ongoing
15.6772,Red,401.88,728.00,108.93,130.43,0.720,434.20,695.89,1.000,376.27,690.50,1.000,367.91,731.23,1.000,424.91,733.17,1.000,ongoing
15.6774,Blue,835.02,551.61,92.52,106.34,0.719,862.85,523.37,1.000,813.32,515.50,1.000,800.26,556.65,1.000,864.65,561.13,1.000,ongoing
15.8739,Blue,901.41,525.03,95.84,109.75,0.717,926.67,492.75,1.000,875.63,491.09,1.000,869.53,530.36,1.000,931.62,529.77,1.000,ongoing
15.8741,Red,466.85,683.07,104.78,129.80,0.716,497.45,657.99,1.000,443.93,648.62,1.000,433.78,686.45,1.000,483.74,692.31,1.000,ongoing
15.8742,Red,720.57,776.55,81.54,81.84,0.664,713.55,774.64,1.000,713.96,774.13,1.000,713.96,775.36,1.000,714.34,775.39,1.000,ongoing
16.0677,Red,621.32,635.09,105.93,131.15,0.722,652.93,608.50,1.000,594.43,601.57,1.000,585.55,641.96,1.000,640.41,645.52,1.000,ongoing
16.0679,Blue,1069.49,498.19,110.39,116.61,0.710,1101.22,468.70,1.000,1044.55,464.43,1.000,1035.52,504.91,1.000,1092.09,508.03,1.000,ongoing
16.0679,Red,878.27,746.14,94.55,94.20,0.640,874.94,742.43,1.000,872.03,739.15,1.000,871.33,741.69,1.000,870.92,743.67,1.000,ongoing
16.2597,Red,619.31,619.73,107.43,133.17,0.720,651.82,591.82,1.000,594.36,584.19,1.000,584.07,624.78,1.000,638.79,629.53,1.000,ongoing
16.2599,Blue,1068.90,482.24,111.09,116.22,0.710,1105.39,451.82,1.000,1043.05,447.12,1.000,1039.92,489.59,1.000,1097.33,490.74,1.000,ongoing
16.2600,Red,879.99,734.19,96.29,97.37,0.610,876.20,728.95,1.000,875.75,729.96,1.000,872.75,728.12,1.000,870.20,729.12,1.000,ongoing
16.4512,Red,657.88,603.50,104.61,129.53,0.719,685.27,580.56,1.000,636.20,572.14,1.000,626.69,605.77,1.000,669.61,610.75,1.000,ongoing
16.4514,Blue,1112.88,482.01,114.71,119.53,0.712,1152.32,447.46,1.000,1088.83,443.94,1.000,1085.41,488.64,1.000,1146.14,487.21,1.000,ongoing
16.6353,Blue,1111.87,484.10,115.14,120.59,0.707,1152.02,455.16,1.000,1089.97,447.72,1.000,1084.13,490.45,1.000,1139.65,493.88,1.000,ongoing
16.6354,Red,661.77,600.05,103.33,128.26,0.705,693.47,576.33,1.000,643.31,564.14,1.000,627.86,601.33,1.000,678.98,609.67,1.000,ongoing
16.6355,Red,911.71,716.93,97.70,91.36,0.627,904.23,713.91,1.000,905.76,712.23,1.000,906.01,712.91,1.000,904.39,712.17,1.000,ongoing
16.8323,Red,474.74,629.82,107.70,129.98,0.715,506.89,596.31,1.000,447.27,591.67,1.000,439.05,635.64,1.000,500.11,635.85,1.000,ongoing
17.0278,Red,416.60,657.53,109.24,130.97,0.719,451.24,626.50,1.000,391.35,618.11,1.000,382.93,659.16,1.000,438.82,663.60,1.000,ongoing
17.0280,Blue,844.68,518.58,94.47,105.83,0.711,875.97,489.07,1.000,825.79,485.18,1.000,814.55,519.43,1.000,870.21,525.56,1.000,ongoing
17.2216,Red,433.24,669.99,109.02,128.05,0.721,467.59,641.35,1.000,412.03,631.95,1.000,401.32,670.09,1.000,454.99,676.48,1.000,ongoing
17.2217,Blue,860.78,544.09,94.96,107.17,0.718,893.59,516.92,1.000,835.97,510.84,1.000,825.29,551.57,1.000,882.73,553.25,1.000,ongoing
17.4131,Red,460.67,683.84,107.06,134.42,0.720,489.82,658.13,1.000,435.85,651.54,1.000,429.19,689.05,1.000,478.57,690.59,1.000,ongoing
17.4132,Blue,870.45,549.41,98.01,111.11,0.712,900.76,537.17,1.000,864.03,520.25,1.000,847.47,544.20,1.000,870.12,556.36,1.000,ongoing
17.6101,Red,470.96,683.97,108.69,131.09,0.703,507.50,655.15,1.000,452.23,646.64,1.000,440.45,686.98,1.000,495.28,693.58,1.000,ongoing
