time_s,tracker_id,bbox_x,bbox_y,bbox_w,bbox_h,bbox_score,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,calib_status
14.2723,Blue,414.28,815.12,107.22,135.89,0.720,448.25,776.71,1.000,386.52,774.89,1.000,379.65,818.64,1.000,438.96,818.85,1.000,ongoing
14.4625,Red,588.81,831.54,105.85,125.36,0.726,615.12,793.64,1.000,559.60,797.91,1.000,560.52,837.60,1.000,618.47,832.28,1.000,ongoing
14.4627,Blue,407.81,814.47,105.18,131.41,0.717,447.76,779.29,1.000,386.99,769.93,1.000,367.47,815.70,1.000,430.41,824.55,1.000,ongoing
14.6591,Blue,397.85,860.19,108.49,132.38,0.721,434.64,825.64,1.000,373.32,818.64,1.000,361.95,861.45,1.000,422.51,868.05,1.000,ongoing
14.6599,Unknown,580.33,875.43,104.28,132.77,0.718,598.81,840.19,1.000,547.51,852.23,1.000,559.04,889.02,1.000,611.44,875.22,1.000,ongoing
14.8556,Blue,310.69,935.24,101.84,70.49,0.705,332.50,923.91,1.000,289.27,929.36,1.000,291.72,957.28,1.000,335.04,952.53,1.000,ongoing
14.8559,Red,501.81,938.15,102.58,62.05,0.609,505.85,924.53,1.000,479.03,944.88,1.000,499.69,955.45,1.000,521.65,947.43,1.000,ongoing
15.0451,Blue,297.95,911.26,112.90,121.80,0.723,332.17,877.04,1.000,269.48,874.30,1.000,260.65,922.93,1.000,330.72,919.73,1.000,ongoing
15.0453,Red,490.22,916.03,108.55,109.54,0.685,510.79,888.16,1.000,460.74,896.23,1.000,468.40,932.91,1.000,518.58,925.24,1.000,ongoing
15.2429,Red,574.22,902.35,107.22,129.54,0.725,600.23,860.02,1.000,543.22,866.81,1.000,544.44,907.03,1.000,603.69,898.70,1.000,ongoing
15.2431,Blue,391.32,885.47,105.36,136.83,0.719,428.84,846.16,1.000,368.39,837.65,1.000,348.75,884.40,1.000,415.19,891.70,1.000,ongoing
15.4376,Red,662.18,902.53,104.72,125.99,0.721,690.43,862.66,1.000,632.02,864.74,1.000,630.00,911.23,1.000,696.50,902.16,1.000,ongoing
15.4378,Blue,484.10,876.48,102.56,133.49,0.719,516.01,838.78,1.000,453.94,837.02,1.000,452.79,879.09,1.000,513.08,880.00,1.000,ongoing
15.6332,Blue,506.94,850.36,102.58,115.61,0.714,543.75,824.77,1.000,486.64,815.06,1.000,475.74,852.98,1.000,523.75,860.23,1.000,ongoing
15.8275,Blue,519.89,858.55,103.38,131.61,0.717,559.88,823.34,1.000,496.63,814.84,1.000,482.98,861.77,1.000,550.55,867.54,1.000,ongoing
16.0215,Blue,513.88,859.95,90.56,129.13,0.672,528.83,844.89,1.000,499.95,841.02,1.000,498.89,860.86,1.000,521.68,858.43,1.000,ongoing
16.2122,Red,714.95,889.32,65.73,104.83,0.695,711.12,883.30,1.000,710.94,884.74,1.000,712.46,886.66,1.000,711.49,885.55,1.000,ongoing
16.2126,Blue,504.78,847.53,64.58,139.03,0.668,517.33,831.08,1.000,501.80,821.49,1.000,487.20,836.92,1.000,500.85,841.62,1.000,ongoing
16.4098,Red,704.72,889.89,105.61,134.38,0.723,728.98,850.26,1.000,674.11,854.62,1.000,674.67,892.10,1.000,729.75,886.73,1.000,ongoing
16.6020,Red,704.19,891.21,109.34,130.86,0.722,726.78,859.31,1.000,677.81,861.17,1.000,679.81,895.15,1.000,725.45,892.26,1.000,ongoing
16.7990,Red,704.09,887.27,109.22,131.39,0.723,730.20,846.88,1.000,673.22,851.45,1.000,677.01,891.04,1.000,731.85,883.31,1.000,ongoing
16.9938,Red,700.06,880.16,111.35,133.83,0.724,731.98,840.36,1.000,672.85,840.56,1.000,668.69,883.14,1.000,731.72,880.79,1.000,ongoing
17.1879,Red,694.93,876.80,109.77,132.15,0.717,723.92,843.90,1.000,667.73,841.38,1.000,663.11,883.62,1.000,725.97,882.85,1.000,ongoing
17.3818,Red,694.42,877.72,106.95,128.05,0.714,726.85,839.57,1.000,668.32,837.31,1.000,659.82,884.84,1.000,729.56,884.66,1.000,ongoing
17.5743,Red,684.62,877.36,119.76,133.24,0.708,723.03,839.81,1.000,661.47,838.36,1.000,654.62,883.76,1.000,720.46,883.95,1.000,ongoing
17.7675,Blue,483.13,798.07,77.80,81.09,0.705,483.30,794.26,1.000,483.56,793.05,1.000,485.23,797.12,1.000,483.34,794.02,1.000,ongoing
17.7677,Red,695.65,883.96,99.84,127.58,0.695,695.26,872.08,1.000,680.81,871.95,1.000,686.60,881.82,1.000,698.05,881.61,1.000,ongoing
18.3552,Red,634.76,922.81,104.28,98.21,0.715,653.57,894.95,1.000,602.34,905.88,1.000,613.24,942.81,1.000,665.87,929.38,1.000,ongoing
18.5457,Red,596.25,924.67,100.44,98.65,0.713,612.38,900.86,1.000,563.44,909.28,1.000,573.44,942.48,1.000,623.47,933.30,1.000,ongoing
18.5460,Blue,628.11,654.07,88.55,121.73,0.643,651.73,647.22,1.000,632.24,626.69,1.000,607.73,635.39,1.000,622.05,658.85,1.000,ongoing
18.7430,Red,539.83,923.78,106.06,97.68,0.700,559.56,900.23,1.000,509.79,909.43,1.000,517.46,942.91,1.000,566.90,934.23,1.000,ongoing
18.9373,Red,452.46,922.02,105.37,101.50,0.721,477.24,890.05,1.000,424.45,897.22,1.000,430.30,939.05,1.000,490.07,927.16,1.000,ongoing
19.1286,Red,419.28,914.44,108.30,117.62,0.720,442.15,875.27,1.000,381.02,889.34,1.000,394.84,934.00,1.000,457.46,915.13,1.000,ongoing
19.3233,Red,411.34,911.76,112.16,121.14,0.722,428.88,878.15,1.000,377.13,888.87,1.000,389.22,926.34,1.000,441.16,911.44,1.000,ongoing
19.5208,Red,412.05,909.00,112.57,124.60,0.718,435.16,873.23,1.000,381.02,882.24,1.000,389.16,920.85,1.000,443.74,909.05,1.000,ongoing
19.5211,Blue,830.89,762.51,90.25,97.79,0.668,861.06,751.00,1.000,827.27,735.58,1.000,808.65,753.41,1.000,834.43,770.36,1.000,ongoing
19.7165,Red,412.92,908.59,111.52,124.40,0.721,440.16,871.24,1.000,381.73,879.16,1.000,387.75,920.15,1.000,446.03,910.34,1.000,ongoing
19.7168,Blue,811.97,791.02,72.21,84.23,0.686,828.74,787.96,1.000,807.84,774.30,1.000,793.01,787.77,1.000,805.90,798.09,1.000,ongoing
19.9077,Red,411.60,907.86,112.02,125.88,0.721,433.20,870.75,1.000,378.00,880.84,1.000,387.30,921.47,1.000,443.57,908.23,1.000,ongoing
19.9080,Blue,806.02,792.67,69.62,90.97,0.691,827.93,790.43,1.000,809.78,771.71,1.000,789.05,785.41,1.000,798.53,798.84,1.000,ongoing
20.1018,Red,413.48,908.53,111.71,125.23,0.723,441.31,869.95,1.000,381.80,878.41,1.000,387.83,920.24,1.000,447.79,909.43,1.000,ongoing
20.1021,Blue,814.98,792.89,91.35,87.90,0.699,835.02,778.62,1.000,800.16,774.27,1.000,796.59,796.24,1.000,821.16,798.24,1.000,ongoing
20.2979,Red,416.10,905.65,111.65,130.48,0.719,438.83,866.92,1.000,381.03,880.28,1.000,392.15,921.24,1.000,450.30,907.10,1.000,ongoing
20.2982,Blue,806.55,811.87,78.35,112.95,0.689,795.54,808.87,1.000,804.10,811.90,1.000,813.73,813.97,1.000,806.09,802.46,1.000,ongoing
20.4930,Blue,832.43,797.40,111.14,127.87,0.722,860.79,758.95,1.000,798.31,765.45,1.000,807.23,810.42,1.000,868.14,799.08,1.000,ongoing
20.4932,Red,426.94,893.79,111.62,137.62,0.715,442.60,857.41,1.000,395.85,870.67,1.000,403.56,903.75,1.000,456.29,893.03,1.000,ongoing
20.6877,Blue,872.01,789.20,113.30,126.99,0.720,901.77,750.91,1.000,842.74,754.14,1.000,846.59,798.49,1.000,909.48,789.75,1.000,ongoing
20.6880,Red,468.96,874.90,107.14,135.17,0.719,493.51,831.55,1.000,431.80,840.64,1.000,441.44,884.83,1.000,505.28,871.88,1.000,ongoing
20.8850,Red,531.53,859.77,105.27,134.54,0.720,549.56,820.74,1.000,498.26,833.15,1.000,509.08,869.19,1.000,561.05,855.03,1.000,ongoing
20.8853,Blue,932.52,793.84,117.37,126.08,0.717,965.51,754.31,1.000,898.01,758.21,1.000,907.91,805.52,1.000,966.13,796.26,1.000,ongoing
21.0780,Red,562.91,854.53,105.76,130.01,0.721,581.22,818.92,1.000,532.12,828.61,1.000,541.61,861.32,1.000,590.58,850.46,1.000,ongoing
21.0782,Blue,965.11,801.01,118.80,126.86,0.720,998.92,760.88,1.000,934.05,765.44,1.000,942.46,811.82,1.000,1000.15,803.42,1.000,ongoing
21.2721,Red,524.02,853.90,108.29,132.15,0.726,544.70,817.83,1.000,490.68,824.49,1.000,495.47,863.56,1.000,552.20,853.90,1.000,ongoing
